,0
329,0.08502200245857239
330,0.09604399651288986
331,0.09250099956989288
332,0.09997999668121338
333,0.11749699711799622
334,0.12320400029420853
335,0.12202300131320953
336,0.12438499927520752
337,0.110214002430439
338,0.11926800012588501
339,0.123990997672081
340,0.11907099932432175
341,0.1261560022830963
342,0.12595899403095245
343,0.12202300131320953
344,0.12202300131320953
345,0.12595899403095245
346,0.1141510009765625
347,0.10627800226211548
348,0.110214002430439
349,0.10824599862098694
350,0.11119800060987473
351,0.11119800060987473
352,0.11769299954175949
353,0.10883700102567673
354,0.11395400017499924
355,0.11808700114488602
356,0.12497500330209732
357,0.12438499927520752
358,0.11552800238132477
359,0.11611899733543396
360,0.12595899403095245
361,0.1312739998102188
362,0.12655000388622284
363,0.12202300131320953
364,0.123990997672081
365,0.12005499750375748
366,0.1417039930820465
367,0.12005499750375748
368,0.12595899403095245
369,0.11808700114488602
370,0.1141510009765625
371,0.11218299716711044
372,0.11218299716711044
373,0.110214002430439
374,0.11749699711799622
375,0.12241599708795547
376,0.11355999857187271
377,0.11966100335121155
378,0.13383199274539948
379,0.12989600002765656
380,0.1359969973564148
381,0.1279270052909851
382,0.123990997672081
383,0.123990997672081
384,0.13580000400543213
385,0.12930500507354736
386,0.13580000400543213
387,0.1314699947834015
388,0.12989600002765656
389,0.1422950029373169
390,0.12989600002765656
391,0.12595899403095245
392,0.11611899733543396
393,0.10824599862098694
394,0.110214002430439
395,0.110214002430439
396,0.10824599862098694
397,0.10430999845266342
398,0.11257600039243698
399,0.1141510009765625
400,0.11355999857187271
401,0.11218299716711044
402,0.10430999845266342
403,0.10017699748277664
404,0.09250099956989288
405,0.09250099956989288
406,0.09250099956989288
407,0.09624099731445312
408,0.10627800226211548
409,0.11867699772119522
410,0.11296900361776352
411,0.1141510009765625
412,0.1147409975528717
413,0.110214002430439
414,0.12202300131320953
415,0.1279270052909851
416,0.1279270052909851
417,0.12989600002765656
418,0.12595899403095245
419,0.12005499750375748
420,0.12595899403095245
421,0.12595899403095245
422,0.12694300711154938
423,0.12241599708795547
424,0.12025199830532074
425,0.13383199274539948
426,0.14564000070095062
427,0.13973599672317505
428,0.14012999832630157
429,0.1417039930820465
430,0.14741100370883942
431,0.14367200434207916
432,0.13383199274539948
433,0.1393429934978485
434,0.1348160058259964
435,0.13816200196743011
436,0.13757100701332092
437,0.12989600002765656
438,0.13186399638652802
439,0.13383199274539948
440,0.12595899403095245
441,0.12989600002765656
442,0.12595899403095245
443,0.12595899403095245
444,0.12202300131320953
445,0.120448999106884
446,0.1141510009765625
447,0.12005499750375748
448,0.11907099932432175
449,0.11001700162887573
450,0.1141510009765625
451,0.10824599862098694
452,0.10824599862098694
453,0.11316599696874619
454,0.1096239984035492
455,0.10116100311279297
456,0.1123799979686737
457,0.11159200221300125
458,0.11218299716711044
459,0.10430999845266342
460,0.10430999845266342
461,0.1141510009765625
462,0.11808700114488602
463,0.11611899733543396
464,0.12202300131320953
465,0.12005499750375748
466,0.12005499750375748
467,0.11907099932432175
468,0.12064599990844727
469,0.121629998087883
470,0.12005499750375748
471,0.11808700114488602
472,0.11769299954175949
473,0.11611899733543396
474,0.12261299788951874
475,0.12517200410366058
476,0.12497500330209732
477,0.15725299715995789
478,0.16709299385547638
479,0.17929600179195404
480,0.17634299397468567
481,0.16945500671863556
482,0.14957700669765472
483,0.14564000070095062
484,0.13973599672317505
485,0.1417039930820465
486,0.1279270052909851
487,0.1279270052909851
488,0.12989600002765656
489,0.1279270052909851
490,0.13383199274539948
491,0.13383199274539948
492,0.13875199854373932
493,0.13678400218486786
494,0.15351299941539764
495,0.15154500305652618
496,0.15134799480438232
497,0.15134799480438232
498,0.14564000070095062
499,0.1377680003643036
500,0.13580000400543213
501,0.1312739998102188
502,0.12989600002765656
503,0.1377680003643036
504,0.13757100701332092
505,0.13973599672317505
506,0.1417039930820465
507,0.1417039930820465
508,0.14760899543762207
509,0.14957700669765472
510,0.15154500305652618
511,0.14760899543762207
512,0.12202300131320953
513,0.12005499750375748
514,0.12595899403095245
515,0.12458200007677078
516,0.1123799979686737
517,0.10824599862098694
518,0.10824599862098694
519,0.10805000364780426
520,0.11808700114488602
521,0.11218299716711044
522,0.10765600204467773
523,0.11355999857187271
524,0.1141510009765625
525,0.11611899733543396
526,0.12340100109577179
527,0.13186399638652802
528,0.12536899745464325
529,0.123990997672081
530,0.12595899403095245
531,0.15744900703430176
532,0.14367200434207916
533,0.1554809957742691
534,0.16138599812984467
535,0.15744900703430176
536,0.16335299611091614
537,0.16138599812984467
538,0.16532200574874878
539,0.1668960005044937
540,0.17122599482536316
541,0.17122599482536316
542,0.17712999880313873
543,0.17063499987125397
544,0.1692579984664917
545,0.15351299941539764
546,0.1554809957742691
547,0.14957700669765472
548,0.15941700339317322
549,0.16670000553131104
550,0.15351299941539764
551,0.16020500659942627
552,0.15941700339317322
553,0.16729000210762024
554,0.20861999690532684
555,0.20861999690532684
556,0.23617400228977203
557,0.24010999500751495
558,0.24010999500751495
559,0.255854994058609
560,0.25979098677635193
561,0.24601499736309052
562,0.2420780062675476
563,0.2759290039539337
564,0.2755360007286072
565,0.27002501487731934
566,0.26490798592567444
567,0.255854994058609
568,0.2656959891319275
569,0.26766300201416016
570,0.26589199900627136
571,0.270222008228302
572,0.29757899045944214
573,0.3011220097541809
574,0.2857710123062134
575,0.2816379964351654
576,0.2873449921607971
577,0.30505800247192383
578,0.31883499026298523
579,0.30899399518966675
580,0.30899399518966675
581,0.30899399518966675
582,0.30899399518966675
583,0.3109619915485382
584,0.3109619915485382
585,0.3036800026893616
586,0.3125370144844055
587,0.29856300354003906
588,0.29344600439071655
589,0.28537699580192566
590,0.28144100308418274
591,0.2834089994430542
592,0.2902970016002655
593,0.28537699580192566
594,0.29679200053215027
595,0.2944299876689911
596,0.28616398572921753
597,0.28773799538612366
598,0.29108500480651855
599,0.28419598937034607
600,0.2912810146808624
601,0.2893129885196686
602,0.2932490110397339
603,0.2893129885196686
604,0.24995000660419464
605,0.28537699580192566
606,0.2735680043697357
607,0.2755360007286072
608,0.2696320116519928
609,0.2735680043697357
610,0.255854994058609
611,0.2513279914855957
612,0.2668769955635071
613,0.25664201378822327
614,0.2609719932079315
615,0.2668769955635071
616,0.27081298828125
617,0.281046986579895
618,0.2647109925746918
619,0.25979098677635193
620,0.25782299041748047
621,0.26372799277305603
622,0.25782299041748047
623,0.2617590129375458
624,0.27061599493026733
625,0.27160000801086426
626,0.2617590129375458
627,0.25979098677635193
628,0.26372799277305603
629,0.25979098677635193
630,0.25388699769973755
631,0.255854994058609
632,0.255854994058609
633,0.255854994058609
634,0.2627429962158203
635,0.2696320116519928
636,0.27002501487731934
637,0.27219098806381226
638,0.27160000801086426
639,0.27750399708747864
640,0.274946004152298
641,0.26766300201416016
642,0.26195600628852844
643,0.24995000660419464
644,0.25388699769973755
645,0.2519190013408661
646,0.25546199083328247
647,0.2511320114135742
648,0.2381419986486435
649,0.247981995344162
650,0.25782299041748047
651,0.26372799277305603
652,0.26766300201416016
653,0.2696320116519928
654,0.27750399708747864
655,0.2735680043697357
656,0.2755360007286072
657,0.2735680043697357
658,0.273173987865448
659,0.2794719934463501
660,0.2891159951686859
661,0.30309000611305237
662,0.30309000611305237
663,0.3074199855327606
664,0.2999410033226013
665,0.29915300011634827
666,0.28537699580192566
667,0.2932490110397339
668,0.316866010427475
669,0.3208029866218567
670,0.3184410035610199
671,0.3156859874725342
672,0.29915300011634827
673,0.3011220097541809
674,0.3070259988307953
675,0.3070259988307953
676,0.30309000611305237
677,0.3070259988307953
678,0.30899399518966675
679,0.2932490110397339
680,0.2932490110397339
681,0.31174999475479126
682,0.3148980140686035
683,0.3178510069847107
684,0.3280850052833557
685,0.3292660117149353
686,0.32552701234817505
687,0.324739009141922
688,0.324739009141922
689,0.3286750018596649
690,0.3395000100135803
691,0.33654800057411194
692,0.3369410037994385
693,0.3332020044326782
694,0.3454039990901947
695,0.33064401149749756
696,0.332612007856369
697,0.3286750018596649
698,0.3286750018596649
699,0.324739009141922
700,0.324739009141922
701,0.324739009141922
702,0.3208029866218567
703,0.31824401021003723
704,0.3208029866218567
705,0.3196220099925995
706,0.3265100121498108
707,0.327690988779068
708,0.3265100121498108
709,0.32395198941230774
710,0.3271009922027588
711,0.32946300506591797
712,0.3339900076389313
713,0.33477699756622314
714,0.32218000292778015
715,0.3292660117149353
716,0.3320220112800598
717,0.33123400807380676
718,0.30309000611305237
719,0.31883499026298523
720,0.3208029866218567
721,0.34442099928855896
722,0.34442099928855896
723,0.3424519896507263
724,0.3385159969329834
725,0.3385159969329834
726,0.3424519896507263
727,0.32257500290870667
728,0.3337930142879486
729,0.34264901280403137
730,0.34166499972343445
731,0.3741390109062195
732,0.38693198561668396
733,0.38575100898742676
734,0.39381998777389526
735,0.4034639894962311
736,0.411532998085022
737,0.4113369882106781
738,0.42314499616622925
739,0.4290499985218048
740,0.4349539875984192
741,0.43731600046157837
742,0.43692201375961304
743,0.44085800647735596
744,0.44676199555397034
745,0.4349539875984192
746,0.4428269863128662
747,0.4349539875984192
748,0.4251140058040619
749,0.4251140058040619
750,0.4152719974517822
751,0.40641599893569946
752,0.40936800837516785
753,0.4251140058040619
754,0.4028730094432831
755,0.38358598947525024
756,0.4014950096607208
757,0.4113369882106781
758,0.41291099786758423
759,0.4255070090293884
760,0.4113369882106781
761,0.4164530038833618
762,0.42708098888397217
763,0.4290499985218048
764,0.4245220124721527
765,0.4290499985218048
766,0.4428269863128662
767,0.45069798827171326
768,0.43692201375961304
769,0.4290499985218048
770,0.42314499616622925
771,0.4152719974517822
772,0.4113369882106781
773,0.4211769998073578
774,0.4251140058040619
775,0.4349539875984192
776,0.44026800990104675
777,0.44951701164245605
778,0.46152299642562866
779,0.4703800082206726
780,0.4682149887084961
781,0.4703800082206726
782,0.4664439857006073
783,0.4585709869861603
784,0.4664439857006073
785,0.476283997297287
786,0.47825300693511963
787,0.48277899622917175
788,0.4819920063018799
789,0.47490599751472473
790,0.47352901101112366
791,0.46841099858283997
792,0.45463499426841736
793,0.45463499426841736
794,0.45069798827171326
795,0.44676199555397034
796,0.4428269863128662
797,0.4447939991950989
798,0.44676199555397034
799,0.45463499426841736
800,0.4473530054092407
801,0.4310170114040375
802,0.4310170114040375
803,0.43003299832344055
804,0.4298369884490967
805,0.4310170114040375
806,0.42708098888397217
807,0.433773010969162
808,0.44499099254608154
809,0.4418419897556305
810,0.4379059970378876
811,0.4379059970378876
812,0.4316079914569855
813,0.4290499985218048
814,0.43298500776290894
815,0.4349539875984192
816,0.44085800647735596
817,0.4349539875984192
818,0.44085800647735596
819,0.4388900101184845
820,0.43692201375961304
821,0.4388900101184845
822,0.43515101075172424
823,0.4371190071105957
824,0.44676199555397034
825,0.4664439857006073
826,0.4703800082206726
827,0.4772689938545227
828,0.48218798637390137
829,0.4869120121002197
830,0.4825829863548279
831,0.49360400438308716
832,0.47352901101112366
833,0.4806140065193176
834,0.4814009964466095
835,0.47864601016044617
836,0.4808109998703003
837,0.47825300693511963
838,0.46841099858283997
839,0.476283997297287
840,0.47825300693511963
841,0.4900610148906708
842,0.49202999472618103
843,0.48809298872947693
844,0.4743170142173767
845,0.4589639902114868
846,0.48789599537849426
847,0.4939970076084137
848,0.4939970076084137
849,0.4951780140399933
850,0.48750200867652893
851,0.48809298872947693
852,0.4939970076084137
853,0.4939970076084137
854,0.4743170142173767
855,0.4802199900150299
856,0.4703800082206726
857,0.4802199900150299
858,0.48396000266075134
859,0.4688059985637665
860,0.47077399492263794
861,0.4743170142173767
862,0.46841099858283997
863,0.4743170142173767
864,0.4743170142173767
865,0.47825300693511963
866,0.484156996011734
867,0.4861240088939667
868,0.47825300693511963
869,0.4697889983654022
870,0.48848700523376465
871,0.4861240088939667
872,0.4754970073699951
873,0.4733319878578186
874,0.46841099858283997
875,0.46841099858283997
876,0.476283997297287
877,0.4605399966239929
878,0.4703800082206726
879,0.49261999130249023
880,0.49202999472618103
881,0.5020670294761658
882,0.4999009966850281
883,0.4999009966850281
884,0.5026569962501526
885,0.48218798637390137
886,0.4979330003261566
887,0.505806028842926
888,0.505806028842926
889,0.4999009966850281
890,0.4939970076084137
891,0.49596500396728516
892,0.49596500396728516
893,0.49202999472618103
894,0.5024600028991699
895,0.48966699838638306
896,0.5018699765205383
897,0.5097429752349854
898,0.511709988117218
899,0.5215510129928589
900,0.5215510129928589
901,0.5313910245895386
902,0.5367050170898438
903,0.5331630110740662
904,0.519582986831665
905,0.5235199928283691
906,0.5374929904937744
907,0.5430039763450623
908,0.5463489890098572
909,0.5510730147361755
910,0.5471370220184326
911,0.5510730147361755
912,0.5530400276184082
913,0.5491039752960205
914,0.5491039752960205
915,0.5550090074539185
916,0.5432000160217285
917,0.5433970093727112
918,0.5477269887924194
919,0.5748869776725769
920,0.5825629830360413
921,0.5813819766044617
922,0.5841370224952698
923,0.5886639952659607
924,0.5841370224952698
925,0.5868930220603943
926,0.580594003200531
927,0.5760679841041565
928,0.5825629830360413
929,0.5835469961166382
930,0.5589460134506226
931,0.5510730147361755
932,0.5609130263328552
933,0.5609130263328552
934,0.5569769740104675
935,0.5530400276184082
936,0.5550090074539185
937,0.5530400276184082
938,0.5589460134506226
939,0.4715610146522522
940,0.5554029941558838
941,0.5618979930877686
942,0.5727220177650452
943,0.5742959976196289
944,0.5707539916038513
945,0.5792160034179688
946,0.5872859954833984
947,0.5857120156288147
948,0.6331430077552795
949,0.6262549757957458
950,0.6258620023727417
951,0.6238930225372314
952,0.6274359822273254
953,0.6270419955253601
954,0.6130679845809937
955,0.6140530109405518
956,0.6042119860649109
957,0.5983070135116577
958,0.5943710207939148
959,0.596340000629425
960,0.596340000629425
961,0.600275993347168
962,0.5983070135116577
963,0.5983070135116577
964,0.6038179993629456
965,0.6199560165405273
966,0.5853180289268494
967,0.5766590237617493
968,0.5679979920387268
969,0.5648499727249146
970,0.5530400276184082
971,0.5569769740104675
972,0.5412330031394958
973,0.5136780142784119
974,0.5146620273590088
975,0.4939970076084137
976,0.5000990033149719
977,0.49261999130249023
978,0.4938009977340698
979,0.4900610148906708
980,0.48809298872947693
981,0.4939970076084137
982,0.49596500396728516
983,0.49596500396728516
984,0.4939970076084137
985,0.4939970076084137
986,0.5018699765205383
987,0.4969489872455597
988,0.4981299936771393
989,0.5156469941139221
990,0.5294229984283447
991,0.5176140069961548
992,0.5235199928283691
993,0.519582986831665
994,0.5313910245895386
995,0.5361149907112122
996,0.5465459823608398
997,0.5235199928283691
998,0.5150560140609741
999,0.5254870057106018
1000,0.5077739953994751
1001,0.5235199928283691
1002,0.5313910245895386
1003,0.5235199928283691
1004,0.5136780142784119
1005,0.5176140069961548
1006,0.5333600044250488
1007,0.5156469941139221
1008,0.519582986831665
1009,0.5254870057106018
1010,0.5235199928283691
1011,0.5215510129928589
1012,0.5237159729003906
1013,0.5077739953994751
1014,0.5038380026817322
1015,0.5097429752349854
1016,0.5176140069961548
1017,0.5205659866333008
1018,0.5235199928283691
1019,0.5077739953994751
1020,0.5185989737510681
1021,0.5052149891853333
1022,0.4999009966850281
1023,0.49931100010871887
1024,0.49478501081466675
1025,0.4906519949436188
1026,0.48454999923706055
1027,0.49202999472618103
1028,0.4900610148906708
1029,0.4703800082206726
1030,0.4703800082206726
1031,0.4625070095062256
1032,0.4585709869861603
1033,0.4526669979095459
1034,0.45463499426841736
1035,0.47470998764038086
1036,0.4831719994544983
1037,0.45660400390625
1038,0.4457789957523346
1039,0.4554220139980316
1040,0.4487299919128418
1041,0.45227301120758057
1042,0.44440099596977234
1043,0.45640701055526733
1044,0.46604999899864197
1045,0.46447500586509705
1046,0.4697889983654022
1047,0.46447500586509705
1048,0.45069798827171326
1049,0.45069798827171326
1050,0.4447939991950989
1051,0.4487299919128418
1052,0.45463499426841736
1053,0.45660400390625
1054,0.46447500586509705
1055,0.46447500586509705
1056,0.4605399966239929
1057,0.44656598567962646
1058,0.4562090039253235
1059,0.47825300693511963
1060,0.4680179953575134
1061,0.4703800082206726
1062,0.4682149887084961
1063,0.45660400390625
1064,0.45916199684143066
1065,0.4682149887084961
1066,0.46270400285720825
1067,0.47293901443481445
1068,0.47254499793052673
1069,0.4745129942893982
1070,0.4745129942893982
1071,0.47864601016044617
1072,0.48730599880218506
1073,0.5018699765205383
1074,0.5530400276184082
1075,0.5648499727249146
1076,0.5648499727249146
1077,0.5727220177650452
1078,0.5727220177650452
1079,0.5746899843215942
1080,0.5727220177650452
1081,0.5719349980354309
1082,0.5744929909706116
1083,0.5786269903182983
1084,0.580594003200531
1085,0.588467001914978
1086,0.5951589941978455
1087,0.5764610171318054
1088,0.5764610171318054
1089,0.5725250244140625
1090,0.5754780173301697
1091,0.575281023979187
1092,0.5756750106811523
1093,0.5780360102653503
1094,0.5792160034179688
1095,0.5766590237617493
1096,0.5784299969673157
1097,0.5589460134506226
1098,0.5589460134506226
1099,0.5628809928894043
1100,0.5687860250473022
1101,0.5786269903182983
1102,0.5746899843215942
1103,0.5727220177650452
1104,0.5727220177650452
1105,0.548317015171051
1106,0.569769024848938
1107,0.5636690258979797
1108,0.5825629830360413
1109,0.5764610171318054
1110,0.5707539916038513
1111,0.5668169856071472
1112,0.5719349980354309
1113,0.5693759918212891
1114,0.5760679841041565
1115,0.5634719729423523
1116,0.5679979920387268
1117,0.5723279714584351
1118,0.5723279714584351
1119,0.5802010297775269
1120,0.5646529793739319
1121,0.5451679825782776
1122,0.5510730147361755
1123,0.5510730147361755
1124,0.5530400276184082
1125,0.5451679825782776
1126,0.5589460134506226
1127,0.5628809928894043
1128,0.5609130263328552
1129,0.5512700080871582
1130,0.5589460134506226
1131,0.5510730147361755
1132,0.5676050186157227
1133,0.5825629830360413
1134,0.5766590237617493
1135,0.5784299969673157
1136,0.5746899843215942
1137,0.5772489905357361
1138,0.5670139789581299
1139,0.5648499727249146
1140,0.5707539916038513
1141,0.5609130263328552
1142,0.56209397315979
1143,0.5617009997367859
1144,0.5516629815101624
1145,0.511709988117218
1146,0.48809298872947693
1147,0.5077739953994751
1148,0.49202999472618103
1149,0.519582986831665
1150,0.5176140069961548
1151,0.5294229984283447
1152,0.5215510129928589
1153,0.5205659866333008
1154,0.5026569962501526
1155,0.49202999472618103
1156,0.45069798827171326
1157,0.4625070095062256
1158,0.4721510112285614
1159,0.47372499108314514
1160,0.48809298872947693
1161,0.4871090054512024
1162,0.4733319878578186
1163,0.48159798979759216
1164,0.48218798637390137
1165,0.47825300693511963
1166,0.46841099858283997
1167,0.46447500586509705
1168,0.4526669979095459
1169,0.45660400390625
1170,0.45463499426841736
1171,0.46447500586509705
1172,0.4625070095062256
1173,0.46447500586509705
1174,0.46447500586509705
1175,0.45660400390625
1176,0.44361400604248047
1177,0.4640820026397705
1178,0.4703800082206726
1179,0.4837630093097687
1180,0.47766199707984924
1181,0.4664439857006073
1182,0.46565601229667664
1183,0.4625070095062256
1184,0.44991201162338257
1185,0.45069798827171326
1186,0.4583739936351776
1187,0.45758700370788574
1188,0.46604999899864197
1189,0.4658530056476593
1190,0.4428269863128662
1191,0.4814009964466095
1192,0.47825300693511963
1193,0.4703800082206726
1194,0.47234800457954407
1195,0.4743170142173767
1196,0.47234800457954407
1197,0.4703800082206726
1198,0.4743170142173767
1199,0.4577839970588684
1200,0.4623109996318817
1201,0.4623109996318817
1202,0.45876801013946533
1203,0.4579809904098511
1204,0.4611299932003021
1205,0.4601449966430664
1206,0.45935899019241333
1207,0.4585709869861603
1208,0.469199001789093
1209,0.4721510112285614
1210,0.4831719994544983
1211,0.4934070110321045
1212,0.5002959966659546
1213,0.484156996011734
1214,0.4709700047969818
1215,0.4800240099430084
1216,0.4743170142173767
1217,0.4743170142173767
1218,0.47825300693511963
1219,0.4861240088939667
1220,0.4802199900150299
1221,0.484156996011734
1222,0.4861240088939667
1223,0.4739220142364502
1224,0.476283997297287
1225,0.46841099858283997
1226,0.4634920060634613
1227,0.4605399966239929
1228,0.4605399966239929
1229,0.4585709869861603
1230,0.45758700370788574
1231,0.45660400390625
1232,0.4560120105743408
1233,0.45522499084472656
1234,0.4428269863128662
1235,0.4428269863128662
1236,0.4349539875984192
1237,0.44262900948524475
1238,0.43298500776290894
1239,0.4310170114040375
1240,0.4428269863128662
1241,0.44676199555397034
1242,0.4487299919128418
1243,0.4526669979095459
1244,0.4487299919128418
1245,0.44676199555397034
1246,0.44085800647735596
1247,0.436724990606308
1248,0.44085800647735596
1249,0.4347569942474365
1250,0.4310170114040375
1251,0.42314499616622925
1252,0.39559099078178406
1253,0.39952799677848816
1254,0.4034639894962311
1255,0.39559099078178406
1256,0.3918519914150238
